0 bytes,8 bytes,32 bytes,256 bytes,512 bytes,1024 bytes,4096 bytes,8192 bytes
53100,65500,68200,64900,57400,68800,86000,88300
53100,65500,68200,64900,57400,68800,86000,88300
53100,65500,68200,64900,57400,68800,86000,88300
53100,65500,68200,64900,57400,68800,86000,88300
53100,65500,68200,64900,57400,68800,86000,88300
53100,65500,68200,64900,57400,68800,86000,88300
53100,65500,68200,64900,57400,68800,86000,88300
53100,65500,68200,64900,57400,68800,86000,88300
53100,65500,68200,64900,57400,68800,86000,88300
53100,65500,68200,64900,57400,68800,86000,88300
53100,65500,68300,64900,57400,68800,86000,88300
53100,65500,68300,64900,57400,68800,86000,88300
53100,65500,68300,64900,57400,68800,86000,88300
53100,65500,68300,64900,57400,68800,86000,88300
53100,65500,68300,64900,57400,68800,86000,88300
53100,65500,68300,64900,57400,68800,86000,88300
53100,65500,68300,64900,57400,68800,86000,88300
53100,65500,68300,64900,57400,68800,86000,88300
53100,65500,68300,64900,57500,68800,86000,88300
53100,65500,68300,64900,57500,68800,86000,88300
53100,65500,68300,64900,57500,68800,86000,88300
53100,65500,68300,64900,57500,68800,86000,88300
53100,65500,68300,64900,57500,68800,86000,88300
53100,65500,68300,64900,57500,68800,86000,88300
53100,65500,68300,64900,57500,68800,86000,88300
53100,65500,68300,64900,57500,68800,86000,88300
53100,65500,68300,64900,57500,68800,86000,88300
53100,65500,68300,64900,57500,68800,86000,88300
53100,65500,68300,64900,57500,68800,86000,88300
53100,65500,68300,64900,57500,68800,86000,88300
53100,65500,68300,64900,57500,68800,86000,88300
53100,65500,68300,64900,57500,68800,86000,88300
53100,65500,68300,64900,57500,68800,86000,88300
53100,65500,68300,64900,57500,68800,86000,88300
53100,65500,68300,64900,57500,68800,86000,88300
53100,65500,68300,64900,57500,68800,86000,88300
53100,65500,68300,64900,57500,68900,86000,88300
53100,65500,68300,64900,57500,68900,86000,88300
53100,65500,68300,64900,57500,68900,86000,88300
53100,65500,68300,64900,57500,68900,86000,88300
53100,65500,68300,64900,57500,68900,86000,88300
53100,65500,68300,64900,57500,68900,86000,88300
53100,65500,68300,64900,57500,68900,86000,88300
53100,65500,68300,64900,57500,68900,86000,88300
53100,65500,68300,64900,57500,68900,86000,88400
53100,65500,68300,64900,57500,68900,86000,88400
53100,65500,68300,64900,57500,68900,86000,88400
53100,65600,68300,64900,57500,68900,86000,88400
53100,65600,68300,64900,57500,68900,86000,88400
53100,65600,68300,64900,57500,68900,86000,88400
53100,65600,68300,64900,57500,68900,86000,88400
53100,65600,68300,64900,57500,68900,86000,88400
53100,65600,68300,64900,57500,68900,86000,88400
53100,65600,68300,64900,57500,68900,86100,88400
53100,65600,68300,64900,57500,68900,86100,88400
53100,65600,68300,64900,57500,68900,86100,88400
53100,65600,68300,64900,57500,68900,86100,88400
53100,65600,68300,64900,57500,68900,86100,88400
53100,65600,68300,64900,57500,68900,86100,88400
53100,65600,68300,64900,57500,68900,86100,88400
53100,65600,68300,64900,57500,68900,86100,88400
53100,65600,68300,64900,57500,68900,86100,88400
53100,65600,68300,64900,57500,68900,86100,88400
53100,65600,68300,65000,57500,68900,86100,88400
53100,65600,68300,65000,57500,68900,86100,88400
53200,65600,68400,65000,57500,68900,86100,88400
53200,65600,68400,65000,57600,68900,86100,88400
53200,65600,68400,65000,57600,68900,86100,88400
53200,65600,68400,65000,57600,68900,86100,88400
53200,65600,68400,65000,57600,68900,86100,88400
53200,65600,68400,65000,57600,68900,86100,88400
53200,65600,68400,65000,57600,68900,86100,88400
53200,65600,68400,65000,57600,68900,86100,88400
53200,65600,68400,65000,57600,68900,86100,88400
53200,65600,68400,65000,57600,68900,86100,88400
53200,65600,68400,65000,57600,68900,86100,88400
53200,65600,68400,65000,57600,68900,86100,88400
53200,65600,68400,65000,57600,68900,86100,88400
53200,65600,68400,65000,57600,68900,86100,88400
53200,65600,68400,65000,57600,68900,86100,88400
53200,65600,68400,65000,57600,68900,86100,88500
53200,65600,68400,65000,57600,68900,86100,88500
53200,65600,68400,65000,57600,68900,86100,88500
53200,65600,68400,65000,57600,68900,86100,88500
53200,65600,68400,65000,57600,68900,86100,88500
53200,65600,68400,65000,57600,68900,86100,88500
53200,65600,68400,65000,57600,68900,86100,88500
53200,65600,68400,65000,57600,68900,86100,88500
53200,65600,68400,65000,57600,68900,86100,88500
53200,65600,68400,65000,57600,68900,86100,88500
53200,65600,68400,65000,57600,68900,86100,88500
53200,65600,68400,65000,57600,69000,86100,88500
53200,65600,68400,65000,57600,69000,86100,88500
53200,65600,68400,65000,57600,69000,86100,88500
53200,65600,68400,65000,57600,69000,86100,88500
53200,65600,68400,65000,57600,69000,86100,88500
53200,65600,68400,65000,57600,69000,86100,88500
53200,65600,68400,65000,57600,69000,86100,88500
53200,65600,68400,65000,57600,69000,86100,88500
53200,65600,68400,65000,57600,69000,86100,88500
53200,65600,68400,65000,57600,69000,86100,88500
53200,65600,68400,65000,57600,69000,86100,88500
53200,65600,68400,65000,57600,69000,86100,88500
53200,65600,68400,65000,57600,69000,86100,88500
53200,65600,68400,65000,57600,69000,86100,88500
53200,65600,68400,65000,57600,69000,86100,88500
53200,65600,68400,65000,57600,69000,86100,88500
53200,65600,68400,65000,57600,69000,86100,88500
53200,65600,68400,65000,57600,69000,86100,88500
53200,65600,68400,65000,57600,69000,86100,88500
53200,65600,68400,65000,57600,69000,86100,88500
53200,65600,68400,65000,57600,69000,86100,88500
53200,65600,68400,65000,57600,69000,86100,88500
53200,65600,68400,65000,57600,69000,86100,88500
53200,65600,68400,65000,57600,69000,86100,88500
53200,65600,68400,65000,57600,69000,86100,88500
53200,65600,68400,65000,57600,69000,86100,88500
53200,65600,68500,65000,57600,69000,86100,88500
53200,65600,68500,65000,57600,69000,86200,88500
53200,65600,68500,65000,57600,69000,86200,88500
53200,65600,68500,65000,57600,69000,86200,88500
53200,65600,68500,65000,57600,69000,86200,88500
53300,65600,68500,65000,57700,69000,86200,88500
53300,65600,68500,65000,57700,69000,86200,88500
53300,65600,68500,65000,57700,69000,86200,88500
53300,65600,68500,65000,57700,69000,86200,88500
53300,65600,68500,65000,57700,69000,86200,88500
53300,65600,68500,65000,57700,69000,86200,88500
53300,65700,68500,65000,57700,69000,86200,88500
53300,65700,68500,65000,57700,69000,86200,88500
53300,65700,68500,65000,57700,69000,86200,88500
53300,65700,68500,65000,57700,69000,86200,88600
53300,65700,68500,65000,57700,69100,86200,88600
53300,65700,68500,65000,57700,69100,86200,88600
53300,65700,68500,65000,57700,69100,86200,88600
53300,65700,68500,65000,57700,69100,86200,88600
53300,65700,68500,65100,57700,69100,86200,88600
53300,65700,68500,65100,57700,69100,86200,88600
53300,65700,68500,65100,57700,69100,86200,88600
53300,65700,68500,65100,57700,69100,86200,88600
53300,65700,68500,65100,57700,69100,86200,88600
53300,65700,68500,65100,57700,69100,86200,88600
53300,65700,68500,65100,57700,69100,86200,88600
53300,65700,68500,65100,57700,69100,86200,88600
53300,65700,68500,65100,57700,69100,86200,88600
53300,65700,68500,65100,57700,69100,86200,88600
53300,65700,68500,65100,57700,69100,86200,88600
53300,65700,68500,65100,57700,69100,86200,88600
53300,65700,68500,65100,57700,69100,86200,88600
53300,65700,68500,65100,57700,69100,86200,88600
53300,65700,68500,65100,57700,69100,86200,88600
53300,65700,68500,65100,57700,69100,86200,88600
53300,65700,68500,65100,57700,69100,86200,88600
53300,65700,68500,65100,57700,69100,86200,88600
53300,65700,68500,65100,57700,69100,86200,88600
53300,65700,68500,65100,57700,69100,86200,88600
53300,65700,68500,65100,57700,69100,86200,88600
53300,65700,68500,65100,57700,69100,86200,88600
53300,65700,68500,65100,57700,69100,86200,88600
53300,65700,68500,65100,57700,69100,86200,88600
53300,65700,68500,65100,57700,69100,86200,88600
53300,65700,68500,65100,57700,69100,86200,88600
53300,65700,68500,65100,57700,69100,86200,88600
53300,65700,68500,65100,57700,69100,86200,88600
53300,65700,68500,65100,57700,69100,86200,88600
53300,65700,68500,65100,57700,69100,86200,88600
53300,65700,68500,65100,57700,69100,86200,88600
53300,65700,68500,65100,57700,69100,86200,88600
53300,65700,68500,65100,57700,69100,86200,88600
53300,65700,68500,65100,57700,69100,86200,88600
53300,65700,68500,65100,57700,69100,86200,88600
53300,65700,68500,65100,57700,69100,86200,88600
53300,65700,68500,65100,57700,69100,86200,88700
53300,65700,68500,65100,57700,69200,86200,88700
53300,65700,68500,65100,57700,69200,86200,88700
53300,65700,68500,65100,57700,69200,86200,88700
53300,65700,68500,65100,57700,69200,86200,88700
53300,65700,68500,65100,57700,69200,86200,88700
53300,65700,68500,65100,57800,69200,86200,88700
53300,65700,68500,65100,57800,69200,86200,88700
53300,65700,68500,65100,57800,69200,86200,88700
53300,65700,68500,65100,57800,69200,86200,88700
53300,65700,68600,65100,57800,69200,86200,88700
53300,65700,68600,65100,57800,69200,86200,88700
53300,65700,68600,65100,57800,69200,86200,88700
53300,65700,68600,65100,57800,69200,86200,88700
53400,65700,68600,65100,57800,69200,86200,88700
53400,65700,68600,65100,57800,69200,86200,88700
53400,65700,68600,65100,57800,69200,86200,88700
53400,65700,68600,65100,57800,69200,86200,88700
53400,65700,68600,65100,57800,69200,86300,88700
53400,65700,68600,65100,57800,69200,86300,88700
53400,65700,68600,65100,57800,69200,86300,88700
53400,65700,68600,65100,57800,69200,86300,88700
53400,65700,68600,65100,57800,69200,86300,88700
53400,65700,68600,65100,57800,69200,86300,88700
53400,65700,68600,65100,57800,69200,86300,88700
53400,65700,68600,65100,57800,69200,86300,88700
53400,65700,68600,65100,57800,69200,86300,88700
53400,65700,68600,65100,57800,69200,86300,88700
53400,65700,68600,65100,57800,69200,86300,88700
53400,65700,68600,65100,57800,69200,86300,88700
53400,65700,68600,65100,57800,69200,86300,88700
53400,65700,68600,65100,57800,69200,86300,88700
53400,65700,68600,65100,57800,69200,86300,88700
53400,65700,68600,65100,57800,69200,86300,88700
53400,65700,68600,65100,57800,69200,86300,88700
53400,65700,68600,65100,57800,69200,86300,88700
53400,65700,68600,65100,57800,69200,86300,88700
53400,65700,68600,65100,57800,69200,86300,88700
53400,65700,68600,65100,57800,69200,86300,88700
53400,65700,68600,65100,57800,69200,86300,88700
53400,65700,68600,65100,57800,69200,86300,88700
53400,65800,68600,65100,57800,69200,86300,88700
53400,65800,68600,65200,57800,69200,86300,88700
53400,65800,68600,65200,57800,69200,86300,88700
53400,65800,68600,65200,57800,69200,86300,88700
53400,65800,68600,65200,57800,69200,86300,88700
53400,65800,68600,65200,57800,69200,86300,88700
53400,65800,68600,65200,57800,69200,86300,88700
53400,65800,68600,65200,57800,69200,86300,88700
53400,65800,68600,65200,57800,69200,86300,88700
53400,65800,68600,65200,57800,69300,86300,88800
53400,65800,68600,65200,57800,69300,86300,88800
53400,65800,68600,65200,57800,69300,86300,88800
53400,65800,68600,65200,57800,69300,86300,88800
53400,65800,68600,65200,57800,69300,86300,88800
53400,65800,68600,65200,57900,69300,86300,88800
53400,65800,68600,65200,57900,69300,86300,88800
53400,65800,68600,65200,57900,69300,86300,88800
53400,65800,68600,65200,57900,69300,86300,88800
53400,65800,68600,65200,57900,69300,86300,88800
53400,65800,68600,65200,57900,69300,86300,88800
53400,65800,68600,65200,57900,69300,86300,88800
53400,65800,68600,65200,57900,69300,86300,88800
53400,65800,68600,65200,57900,69300,86300,88800
53400,65800,68600,65200,57900,69300,86300,88800
53400,65800,68600,65200,57900,69300,86300,88800
53400,65800,68600,65200,57900,69300,86300,88800
53400,65800,68700,65200,57900,69300,86300,88800
53400,65800,68700,65200,57900,69300,86300,88800
53400,65800,68700,65200,57900,69300,86300,88800
53400,65800,68700,65200,57900,69300,86300,88800
53400,65800,68700,65200,57900,69300,86400,88800
53400,65800,68700,65200,57900,69300,86400,88800
53400,65800,68700,65200,57900,69300,86400,88800
53400,65800,68700,65200,57900,69300,86400,88800
53500,65800,68700,65200,57900,69300,86400,88800
53500,65800,68700,65200,57900,69300,86400,88800
53500,65800,68700,65200,57900,69300,86400,88800
53500,65800,68700,65200,57900,69300,86400,88800
53500,65800,68700,65200,57900,69300,86400,88800
53500,65800,68700,65200,57900,69300,86400,88800
53500,65800,68700,65200,57900,69300,86400,88800
53500,65800,68700,65200,57900,69300,86400,88800
53500,65800,68700,65200,57900,69300,86400,88800
53500,65800,68700,65200,57900,69300,86400,88800
53500,65800,68700,65200,57900,69300,86400,88800
53500,65800,68700,65200,57900,69300,86400,88800
53500,65800,68700,65200,57900,69300,86400,88800
53500,65800,68700,65200,57900,69300,86400,88800
53500,65800,68700,65200,57900,69300,86400,88800
53500,65800,68700,65200,57900,69300,86400,88900
53500,65800,68700,65200,57900,69300,86400,88900
53500,65800,68700,65200,57900,69300,86400,88900
53500,65800,68700,65200,57900,69400,86400,88900
53500,65800,68700,65200,57900,69400,86400,88900
53500,65800,68700,65200,57900,69400,86400,88900
53500,65800,68700,65200,57900,69400,86400,88900
53500,65800,68700,65200,57900,69400,86400,88900
53500,65800,68700,65200,57900,69400,86400,88900
53500,65800,68700,65200,57900,69400,86400,88900
53500,65800,68700,65200,57900,69400,86400,88900
53500,65800,68700,65200,57900,69400,86400,88900
53500,65800,68700,65200,57900,69400,86400,88900
53500,65800,68700,65200,58000,69400,86400,88900
53500,65800,68700,65200,58000,69400,86400,88900
53500,65800,68700,65200,58000,69400,86400,88900
53500,65800,68700,65200,58000,69400,86400,88900
53500,65800,68700,65200,58000,69400,86400,88900
53500,65800,68700,65200,58000,69400,86400,88900
53500,65800,68700,65200,58000,69400,86400,88900
53500,65800,68700,65200,58000,69400,86400,88900
53500,65800,68700,65200,58000,69400,86400,88900
53500,65800,68700,65200,58000,69400,86400,88900
53500,65800,68700,65200,58000,69400,86400,88900
53500,65800,68700,65200,58000,69400,86400,88900
53500,65800,68700,65200,58000,69400,86400,88900
53500,65800,68700,65200,58000,69400,86400,88900
53500,65800,68700,65300,58000,69400,86400,88900
53500,65800,68700,65300,58000,69400,86400,88900
53500,65800,68700,65300,58000,69400,86400,88900
53500,65800,68700,65300,58000,69400,86400,88900
53500,65800,68800,65300,58000,69400,86400,88900
53500,65800,68800,65300,58000,69400,86400,88900
53500,65800,68800,65300,58000,69400,86400,88900
53500,65800,68800,65300,58000,69400,86400,88900
53500,65800,68800,65300,58000,69400,86400,88900
53500,65800,68800,65300,58000,69400,86400,88900
53500,65800,68800,65300,58000,69400,86400,88900
53500,65900,68800,65300,58000,69400,86400,88900
53500,65900,68800,65300,58000,69400,86400,88900
53500,65900,68800,65300,58000,69400,86400,88900
53500,65900,68800,65300,58000,69400,86400,88900
53600,65900,68800,65300,58000,69400,86400,88900
53600,65900,68800,65300,58000,69400,86400,88900
53600,65900,68800,65300,58000,69400,86400,88900
53600,65900,68800,65300,58000,69400,86400,88900
53600,65900,68800,65300,58000,69400,86400,88900
53600,65900,68800,65300,58000,69400,86400,89000
53600,65900,68800,65300,58000,69400,86400,89000
53600,65900,68800,65300,58000,69400,86400,89000
53600,65900,68800,65300,58000,69400,86400,89000
53600,65900,68800,65300,58000,69400,86400,89000
53600,65900,68800,65300,58000,69400,86400,89000
53600,65900,68800,65300,58000,69400,86400,89000
53600,65900,68800,65300,58000,69400,86400,89000
53600,65900,68800,65300,58000,69400,86400,89000
53600,65900,68800,65300,58000,69400,86400,89000
53600,65900,68800,65300,58000,69400,86400,89000
53600,65900,68800,65300,58000,69500,86400,89000
53600,65900,68800,65300,58000,69500,86400,89000
53600,65900,68800,65300,58000,69500,86400,89000
53600,65900,68800,65300,58000,69500,86500,89000
53600,65900,68800,65300,58000,69500,86500,89000
53600,65900,68800,65300,58000,69500,86500,89000
53600,65900,68800,65300,58000,69500,86500,89000
53600,65900,68800,65300,58000,69500,86500,89000
53600,65900,68800,65300,58100,69500,86500,89000
53600,65900,68800,65300,58100,69500,86500,89000
53600,65900,68800,65300,58100,69500,86500,89000
53600,65900,68800,65300,58100,69500,86500,89000
53600,65900,68800,65300,58100,69500,86500,89000
53600,65900,68800,65300,58100,69500,86500,89000
53600,65900,68800,65300,58100,69500,86500,89000
53600,65900,68800,65300,58100,69500,86500,89000
53600,65900,68800,65300,58100,69500,86500,89000
53600,65900,68800,65300,58100,69500,86500,89000
53600,65900,68800,65300,58100,69500,86500,89000
53600,65900,68800,65300,58100,69500,86500,89000
53600,65900,68800,65300,58100,69500,86500,89000
53600,65900,68800,65300,58100,69500,86500,89000
53600,65900,68800,65300,58100,69500,86500,89000
53600,65900,68800,65300,58100,69500,86500,89000
53600,65900,68800,65300,58100,69500,86500,89000
53600,65900,68800,65300,58100,69500,86500,89000
53600,65900,68800,65300,58100,69500,86500,89000
53600,65900,68800,65300,58100,69500,86500,89000
53600,65900,68800,65300,58100,69500,86500,89000
53600,65900,68800,65300,58100,69500,86500,89000
53600,65900,68800,65300,58100,69500,86500,89000
53600,65900,68800,65300,58100,69500,86500,89000
53600,65900,68800,65300,58100,69500,86500,89000
53600,65900,68800,65300,58100,69500,86500,89000
53600,65900,68900,65300,58100,69500,86500,89000
53600,65900,68900,65300,58100,69500,86500,89000
53600,65900,68900,65300,58100,69500,86500,89000
53600,65900,68900,65300,58100,69500,86500,89000
53600,65900,68900,65300,58100,69500,86500,89100
53600,65900,68900,65300,58100,69500,86500,89100
53600,65900,68900,65300,58100,69500,86500,89100
53600,65900,68900,65300,58100,69500,86500,89100
53600,65900,68900,65300,58100,69500,86500,89100
53600,65900,68900,65300,58100,69500,86500,89100
53600,65900,68900,65300,58100,69500,86500,89100
53600,65900,68900,65300,58100,69500,86500,89100
53600,66000,68900,65300,58100,69500,86500,89100
53600,66000,68900,65300,58100,69500,86500,89100
53600,66000,68900,65300,58100,69500,86500,89100
53600,66000,68900,65300,58100,69500,86500,89100
53700,66000,68900,65300,58100,69500,86500,89100
53700,66000,68900,65300,58100,69500,86500,89100
53700,66000,68900,65300,58100,69600,86500,89100
53700,66000,68900,65300,58100,69600,86500,89100
53700,66000,68900,65300,58100,69600,86500,89100
53700,66000,68900,65300,58100,69600,86500,89100
53700,66000,68900,65300,58100,69600,86500,89100
53700,66000,68900,65300,58100,69600,86500,89100
53700,66000,68900,65300,58100,69600,86500,89100
53700,66000,68900,65300,58100,69600,86500,89100
53700,66000,68900,65400,58100,69600,86500,89100
53700,66000,68900,65400,58100,69600,86500,89100
53700,66000,68900,65400,58100,69600,86500,89100
53700,66000,68900,65400,58100,69600,86500,89100
53700,66000,68900,65400,58100,69600,86500,89100
53700,66000,68900,65400,58100,69600,86500,89100
53700,66000,68900,65400,58100,69600,86500,89100
53700,66000,68900,65400,58100,69600,86500,89100
53700,66000,68900,65400,58100,69600,86600,89100
53700,66000,68900,65400,58200,69600,86600,89100
53700,66000,68900,65400,58200,69600,86600,89100
53700,66000,68900,65400,58200,69600,86600,89100
53700,66000,68900,65400,58200,69600,86600,89100
53700,66000,68900,65400,58200,69600,86600,89100
53700,66000,68900,65400,58200,69600,86600,89100
53700,66000,68900,65400,58200,69600,86600,89200
53700,66000,68900,65400,58200,69600,86600,89200
53700,66000,68900,65400,58200,69600,86600,89200
53700,66000,68900,65400,58200,69600,86600,89200
53700,66000,68900,65400,58200,69600,86600,89200
53700,66000,68900,65400,58200,69600,86600,89200
53700,66000,68900,65400,58200,69600,86600,89200
53700,66000,68900,65400,58200,69600,86600,89200
53700,66000,68900,65400,58200,69600,86600,89200
53700,66000,68900,65400,58200,69600,86600,89200
53700,66000,68900,65400,58200,69600,86600,89200
53700,66000,68900,65400,58200,69600,86600,89200
53700,66000,68900,65400,58200,69600,86600,89200
53700,66000,68900,65400,58200,69600,86600,89200
53700,66000,68900,65400,58200,69600,86600,89200
53700,66000,68900,65400,58200,69600,86600,89200
53700,66000,68900,65400,58200,69600,86600,89200
53700,66000,68900,65400,58200,69600,86600,89200
53700,66000,68900,65400,58200,69600,86600,89200
53700,66000,68900,65400,58200,69600,86600,89200
53700,66000,69000,65400,58200,69600,86600,89200
53700,66000,69000,65400,58200,69600,86600,89200
53700,66000,69000,65400,58200,69600,86600,89200
53700,66000,69000,65400,58200,69600,86600,89200
53700,66000,69000,65400,58200,69600,86600,89200
53700,66000,69000,65400,58200,69600,86600,89200
53700,66000,69000,65400,58200,69600,86600,89200
53700,66000,69000,65400,58200,69600,86600,89200
53700,66000,69000,65400,58200,69600,86600,89200
53700,66000,69000,65400,58200,69600,86600,89200
53700,66000,69000,65400,58200,69600,86600,89200
53700,66000,69000,65400,58200,69600,86600,89200
53700,66000,69000,65400,58200,69600,86600,89200
53700,66000,69000,65400,58200,69600,86600,89200
53700,66000,69000,65400,58200,69600,86600,89200
53700,66000,69000,65400,58200,69600,86600,89200
53700,66000,69000,65400,58300,69600,86600,89200
53700,66000,69000,65400,58300,69700,86600,89200
53700,66000,69000,65400,58300,69700,86600,89200
53700,66000,69000,65400,58300,69700,86600,89200
53700,66000,69000,65400,58300,69700,86600,89200
53700,66000,69000,65400,58300,69700,86600,89200
53800,66000,69000,65400,58300,69700,86600,89200
53800,66000,69000,65400,58300,69700,86600,89200
53800,66000,69000,65400,58300,69700,86600,89200
53800,66000,69000,65400,58300,69700,86600,89200
53800,66000,69000,65400,58300,69700,86600,89200
53800,66000,69000,65400,58300,69700,86600,89200
53800,66000,69000,65400,58300,69700,86600,89200
53800,66000,69000,65400,58300,69700,86600,89200
53800,66000,69000,65400,58300,69700,86600,89300
53800,66100,69000,65400,58300,69700,86600,89300
53800,66100,69000,65400,58300,69700,86600,89300
53800,66100,69000,65400,58300,69700,86600,89300
53800,66100,69000,65400,58300,69700,86700,89300
53800,66100,69000,65400,58300,69700,86700,89300
53800,66100,69000,65400,58300,69700,86700,89300
53800,66100,69000,65400,58300,69700,86700,89300
53800,66100,69000,65400,58300,69700,86700,89300
53800,66100,69000,65400,58300,69700,86700,89300
53800,66100,69000,65400,58300,69700,86700,89300
53800,66100,69000,65400,58300,69700,86700,89300
53800,66100,69000,65400,58300,69700,86700,89300
53800,66100,69000,65500,58300,69700,86700,89300
53800,66100,69000,65500,58300,69700,86700,89300
53800,66100,69000,65500,58300,69700,86700,89300
53800,66100,69000,65500,58300,69700,86700,89300
53800,66100,69000,65500,58300,69700,86700,89300
53800,66100,69000,65500,58300,69700,86700,89300
53800,66100,69100,65500,58300,69700,86700,89300
53800,66100,69100,65500,58300,69700,86700,89300
53800,66100,69100,65500,58300,69700,86700,89300
53800,66100,69100,65500,58300,69700,86700,89300
53800,66100,69100,65500,58300,69700,86700,89300
53800,66100,69100,65500,58300,69700,86700,89300
53800,66100,69100,65500,58300,69700,86700,89300
53800,66100,69100,65500,58300,69700,86700,89300
53800,66100,69100,65500,58300,69700,86700,89300
53800,66100,69100,65500,58300,69700,86700,89300
53800,66100,69100,65500,58300,69700,86700,89300
53800,66100,69100,65500,58300,69700,86700,89300
53800,66100,69100,65500,58300,69700,86700,89300
53800,66100,69100,65500,58300,69700,86700,89300
53800,66100,69100,65500,58300,69700,86700,89300
53800,66100,69100,65500,58300,69700,86700,89300
53800,66100,69100,65500,58300,69700,86700,89300
53800,66100,69100,65500,58400,69700,86700,89300
53800,66100,69100,65500,58400,69700,86700,89300
53800,66100,69100,65500,58400,69800,86700,89300
53800,66100,69100,65500,58400,69800,86700,89300
53800,66100,69100,65500,58400,69800,86700,89300
53800,66100,69100,65500,58400,69800,86700,89300
53800,66100,69100,65500,58400,69800,86700,89300
53800,66100,69100,65500,58400,69800,86700,89300
53800,66100,69100,65500,58400,69800,86700,89300
53800,66100,69100,65500,58400,69800,86700,89300
53800,66100,69100,65500,58400,69800,86700,89300
53800,66100,69100,65500,58400,69800,86700,89300
53800,66100,69100,65500,58400,69800,86700,89300
53800,66100,69100,65500,58400,69800,86700,89300
53800,66100,69100,65500,58400,69800,86700,89400
53800,66100,69100,65500,58400,69800,86700,89400
53800,66100,69100,65500,58400,69800,86700,89400
53800,66100,69100,65500,58400,69800,86700,89400
53900,66100,69100,65500,58400,69800,86700,89400
53900,66100,69100,65500,58400,69800,86700,89400
53900,66100,69100,65500,58400,69800,86700,89400
53900,66100,69100,65500,58400,69800,86700,89400
53900,66100,69200,65500,58400,69800,86700,89400
53900,66100,69200,65500,58400,69800,86700,89400
53900,66100,69200,65500,58400,69800,86700,89400
53900,66100,69200,65500,58400,69800,86700,89400
53900,66100,69200,65500,58400,69800,86700,89400
53900,66100,69200,65500,58400,69800,86700,89400
53900,66100,69200,65500,58400,69800,86700,89400
53900,66100,69200,65500,58400,69800,86700,89400
53900,66100,69200,65500,58400,69800,86700,89400
53900,66100,69200,65500,58400,69800,86700,89400
53900,66100,69200,65500,58400,69800,86800,89400
53900,66100,69200,65500,58400,69800,86800,89400
53900,66100,69200,65500,58400,69800,86800,89400
53900,66100,69200,65500,58400,69800,86800,89400
53900,66100,69200,65500,58400,69800,86800,89400
53900,66100,69200,65500,58400,69800,86800,89400
53900,66100,69200,65500,58400,69800,86800,89400
53900,66100,69200,65500,58400,69800,86800,89400
53900,66100,69200,65500,58400,69800,86800,89400
53900,66100,69200,65500,58400,69800,86800,89400
53900,66100,69200,65500,58400,69800,86800,89400
53900,66100,69200,65500,58400,69800,86800,89400
53900,66100,69200,65500,58500,69800,86800,89400
53900,66100,69200,65500,58500,69800,86800,89400
53900,66100,69200,65500,58500,69800,86800,89400
53900,66100,69200,65500,58500,69800,86800,89400
53900,66200,69200,65500,58500,69800,86800,89400
53900,66200,69200,65500,58500,69800,86800,89400
53900,66200,69200,65500,58500,69800,86800,89400
53900,66200,69200,65500,58500,69800,86800,89400
53900,66200,69200,65500,58500,69800,86800,89400
53900,66200,69200,65500,58500,69800,86800,89400
53900,66200,69200,65500,58500,69800,86800,89400
53900,66200,69200,65500,58500,69900,86800,89400
53900,66200,69200,65500,58500,69900,86800,89400
53900,66200,69200,65500,58500,69900,86800,89400
53900,66200,69200,65500,58500,69900,86800,89400
53900,66200,69200,65500,58500,69900,86800,89400
53900,66200,69200,65500,58500,69900,86800,89400
53900,66200,69200,65500,58500,69900,86800,89400
53900,66200,69200,65500,58500,69900,86800,89400
53900,66200,69200,65500,58500,69900,86800,89400
53900,66200,69200,65500,58500,69900,86800,89400
53900,66200,69200,65500,58500,69900,86800,89400
53900,66200,69200,65500,58500,69900,86800,89400
53900,66200,69200,65500,58500,69900,86800,89400
53900,66200,69200,65500,58500,69900,86800,89400
53900,66200,69200,65500,58500,69900,86800,89400
53900,66200,69200,65500,58500,69900,86800,89400
53900,66200,69200,65600,58500,69900,86800,89400
53900,66200,69200,65600,58500,69900,86800,89400
53900,66200,69200,65600,58500,69900,86800,89400
54000,66200,69200,65600,58500,69900,86800,89500
54000,66200,69200,65600,58500,69900,86800,89500
54000,66200,69200,65600,58500,69900,86800,89500
54000,66200,69200,65600,58500,69900,86800,89500
54000,66200,69200,65600,58500,69900,86800,89500
54000,66200,69200,65600,58500,69900,86800,89500
54000,66200,69200,65600,58500,69900,86800,89500
54000,66200,69200,65600,58500,69900,86800,89500
54000,66200,69200,65600,58500,69900,86800,89500
54000,66200,69200,65600,58500,69900,86800,89500
54000,66200,69200,65600,58500,69900,86800,89500
54000,66200,69200,65600,58500,69900,86800,89500
54000,66200,69200,65600,58500,69900,86800,89500
54000,66200,69200,65600,58500,69900,86800,89500
54000,66200,69300,65600,58500,69900,86800,89500
54000,66200,69300,65600,58500,69900,86800,89500
54000,66200,69300,65600,58500,69900,86800,89500
54000,66200,69300,65600,58500,69900,86800,89500
54000,66200,69300,65600,58500,69900,86800,89500
54000,66200,69300,65600,58500,69900,86800,89500
54000,66200,69300,65600,58500,69900,86800,89500
54000,66200,69300,65600,58500,69900,86800,89500
54000,66200,69300,65600,58500,69900,86800,89500
54000,66200,69300,65600,58500,69900,86800,89500
54000,66200,69300,65600,58500,69900,86800,89500
54000,66200,69300,65600,58500,69900,86800,89500
